Issued date,Sales order Number,Sales Order ID,SO Item ID,Account ID,SO Item Product Number,Product ID,Product,Billing Address,Billing City,Billing State,Billing Zip,Sales Rep Initials,Customer Name,Item,Product Description,Account ID,Sales person,Qty Fulfilled,Unit price,Total price,Total cost,Sales Order Line Item,So ct
01-20-2026,10238,25740,78081,263,KB-4003,205,KB-4003,4200 Industry Dr E #A,Fife,Washington,98424,ADM,B.I.G. Wholesale,KB-4003,Mango-Tango MC 12CT,263,admin,4,$576.00,"$2,304.00",$698.95,2.00,1.00
01-20-2026,10254,25783,78229,1557,KB-4003,205,KB-4003,14440 F St. Suite 111,Omaha,Nebraska,68137,ADM,Precision Edge Fit LLC,KB-4003,Mango-Tango MC 12CT,1557,admin,1,$864.00,$864.00,$174.74,2.00,1.00
01-20-2026,10258,25792,78247,1024,KB-4003,205,KB-4003,1029 W. University Ave,Gainesville,Florida,32601,ADM,WILD SIDE GAINESVILLE-GV2 (FL),KB-4003,Mango-Tango MC 12CT,1024,admin,2,$720.00,"$1,440.00",$349.47,2.00,2.00
01-20-2026,10238,25740,78609,263,Shipping,11,Shipping,4200 Industry Dr E #A,Fife,Washington,98424,ADM,B.I.G. Wholesale,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77122576260,263,admin,1,$0.00,$0.00,$0.00,5.00,1.00
01-20-2026,10252,25780,78218,1425,Shipping,11,Shipping,875 W Redclifs,Washington,Utah,84780,BG,Mike's Smoke cigar and gifts,Shipping,Shipping,1425,BrandonG,1,$0.00,$0.00,$0.05,2.00,1.00
01-20-2026,10252,25780,78226,1425,Shipping,11,Shipping,875 W Redclifs,Washington,Utah,84780,BG,Mike's Smoke cigar and gifts,Shipping,Shipping Tracking: 1Z90V7160339789851,1425,BrandonG,1,$0.00,$0.00,$0.00,3.00,1.00
01-20-2026,10253,25782,78237,1009,Shipping,11,Shipping,784 Asp Ave.,Norman,Oklahoma,65201,ADM,WILD SIDE NORMAN-NM (OK),Shipping,Shipping Tracking: 1Z90V7160329770719,1009,admin,2,$0.00,$0.00,$0.00,8.00,2.00
01-20-2026,10254,25783,78230,1557,Shipping,11,Shipping,14440 F St. Suite 111,Omaha,Nebraska,68137,ADM,Precision Edge Fit LLC,Shipping,Shipping,1557,admin,9,$10.00,$90.00,$0.45,3.00,1.00
01-20-2026,10254,25783,78286,1557,Shipping,11,Shipping,14440 F St. Suite 111,Omaha,Nebraska,68137,ADM,Precision Edge Fit LLC,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77122405690,1557,admin,1,$0.00,$0.00,$0.00,4.00,1.00
01-20-2026,10255,25784,78243,864,Shipping,11,Shipping,102 Portland St,Portland,Maine,4101,ADM,WILD SIDE PORTLAND-PT (ME),Shipping,Shipping Tracking: 1Z90V7160300930064,864,admin,2,$0.00,$0.00,$0.00,4.00,2.00
01-20-2026,10257,25791,78379,1034,Shipping,11,Shipping,4650 N. Alafaya Trail Unit 102,Orlando,Florida,32826,ADM,WILD SIDE ORLANDO-OL (FL),Shipping,Shipping Tracking: 1Z90V7160315355177,1034,admin,2,$0.00,$0.00,$0.00,4.00,2.00
01-20-2026,10258,25792,78274,1024,Shipping,11,Shipping,1029 W. University Ave,Gainesville,Florida,32601,ADM,WILD SIDE GAINESVILLE-GV2 (FL),Shipping,Shipping Tracking: 1Z90V7160333782761,1024,admin,2,$0.00,$0.00,$0.00,6.00,2.00
01-20-2026,10259,25793,78275,845,Shipping,11,Shipping,"44 Lafayette Rd. , Unit 8 North",North Hampton,New Hampshire,3862,ADM,WILD SIDE NORTH HAMPTON-HAM (NH),Shipping,Shipping Tracking: 1Z90V7160320169985,845,admin,2,$0.00,$0.00,$0.00,6.00,2.00
01-20-2026,10260,25795,78276,852,Shipping,11,Shipping,539 King St.,Charleston,South Carolina,29403,ADM,WILD SIDE CHARLESTON-CR (SC),Shipping,Shipping Tracking: 1Z90V7160322698007,852,admin,2,$0.00,$0.00,$0.00,4.00,2.00
01-20-2026,10261,25796,78273,980,Shipping,11,Shipping,1650a Storrs Rd,Storrs,Connecticut,6268,ADM,SMOKE ZONE STORRS-ST (CT),Shipping,Shipping Tracking: 1Z90V7160333981957,980,admin,2,$0.00,$0.00,$0.00,6.00,2.00
01-20-2026,10262,25798,78272,1072,Shipping,11,Shipping,384 College Ave.,Clemson,South Carolina,29631,ADM,WILD SIDE CLEMSON-CL (SC),Shipping,Shipping Tracking: 1Z90V7160337104343,1072,admin,2,$0.00,$0.00,$0.00,4.00,2.00
01-20-2026,10263,25799,78271,849,Shipping,11,Shipping,"820 Nw 9th St, Suite 104",corvallis,Oregon,97330,ADM,WILD SIDE CORVALLIS-CV (OR),Shipping,Shipping Tracking: 1Z90V7160318807110,849,admin,2,$0.00,$0.00,$0.00,4.00,2.00
01-20-2026,10265,25801,78269,843,Shipping,11,Shipping,107 8th ave. west suite 6,Williston,North Dakota,58801,BG,Hemp Plus,Shipping,Shipping Tracking: 1Z90V7160315677301,843,BrandonG,1,$0.00,$0.00,$0.00,2.00,1.00
01-20-2026,10270,25808,78437,1923,Shipping,11,Shipping,9031 Lake Shore Dr,Nampa,Idaho,83686,BG,Lakeshore Market | ID,Shipping,Shipping Tracking: WILL CALL,1923,BrandonG,1,$0.00,$0.00,$0.00,4.00,1.00
01-20-2026,10270,25808,78292,1923,Sample Cost,0,,9031 Lake Shore Dr,Nampa,Idaho,83686,BG,Lakeshore Market | ID,,Samples,1923,BrandonG,1,-$27.00,-$27.00,$0.00,2.00,1.00
01-21-2026,10269,25807,78382,1787,CC Processing,74,CC Processing,1650 E Richards St Unit B,Douglas,Wyoming,82633,BG,Douglas Vapor LLC | WY,CC Processing,Credit Card Processing Fee,1787,BrandonG,1,$20.04,$20.04,$0.00,3.00,1.00
01-21-2026,10272,25823,78327,977,KB-3000,207,KB-3000,6527 S Cedar St. Suite A,Lansing,Michigan,48911,ADM,WILD SIDE LANSING-LS (MI),KB-3000,Focus+Flow 12PK,977,admin,4,$55.80,$223.20,$20.98,4.00,2.00
01-21-2026,10271,25822,78325,1018,KB-3002,196,KB-3002,"405 W. University Dr.
Suite 102",Tempe,Arizona,85281,ADM,WILD SIDE TEMPE-TP (AZ),KB-3002,Zoom 12PK,1018,admin,2,$42.00,$84.00,$32.46,4.00,2.00
01-21-2026,10272,25823,78329,977,KB-3002,196,KB-3002,6527 S Cedar St. Suite A,Lansing,Michigan,48911,ADM,WILD SIDE LANSING-LS (MI),KB-3002,Zoom 12PK,977,admin,4,$42.00,$168.00,$64.92,8.00,2.00
01-21-2026,10272,25823,78328,977,KB-3003,204,KB-3003,6527 S Cedar St. Suite A,Lansing,Michigan,48911,ADM,WILD SIDE LANSING-LS (MI),KB-3003,Mango-Tango 12pk,977,admin,2,$60.00,$120.00,$34.47,6.00,2.00
01-21-2026,10275,25834,78388,1662,KB-3004,213,KB-3004,1919 hwy blvd,Spencer,Iowa,51301,JL,Smoke Stop (Spencer),KB-3004,RAW 12 pk,1662,Jared,1,$54.00,$54.00,$0.00,2.00,1.00
01-21-2026,10282,25847,78432,323,KB-3004,213,KB-3004,203 G st,Davis,California,95616,BW,Illusions/Moe,KB-3004,RAW 12 pk,323,BenW,2,$54.00,$108.00,$0.00,3.00,1.00
01-21-2026,10271,25822,78324,1018,KB-4000,206,KB-4000,"405 W. University Dr.
Suite 102",Tempe,Arizona,85281,ADM,WILD SIDE TEMPE-TP (AZ),KB-4000,Focus MC12,1018,admin,2,$669.60,"$1,339.20",$456.82,2.00,2.00
01-21-2026,10272,25823,78326,977,KB-4000,206,KB-4000,6527 S Cedar St. Suite A,Lansing,Michigan,48911,ADM,WILD SIDE LANSING-LS (MI),KB-4000,Focus MC12,977,admin,2,$669.60,"$1,339.20",$456.82,2.00,2.00
01-21-2026,10273,25824,78330,1001,KB-4000,206,KB-4000,16516 Beach Blvd,Huntington Beach,California,92647,ADM,PURPLE HAZE HUNTINGTON BEACH-HN (CA),KB-4000,Focus MC12,1001,admin,2,$669.60,"$1,339.20",$456.82,2.00,2.00
01-21-2026,10274,25825,78331,1417,KB-4000,206,KB-4000,9400 Fairview Ave STE 100,Boise,Idaho,83704,ADM,Viable Alternatives,KB-4000,Focus MC12,1417,admin,6,$684.00,"$4,104.00","$1,275.67",1.00,1.00
01-21-2026,10275,25834,78387,1662,KB-4000,206,KB-4000,1919 hwy blvd,Spencer,Iowa,51301,JL,Smoke Stop (Spencer),KB-4000,Focus MC12,1662,Jared,2,$720.00,"$1,440.00",$453.43,1.00,1.00
01-21-2026,10276,25835,78389,1533,KB-4000,206,KB-4000,719 2nd Ave W,Spencer,Iowa,51301,JL,C's Liquor,KB-4000,Focus MC12,1533,Jared,1,$720.00,$720.00,$228.41,1.00,1.00
01-21-2026,10277,25838,78393,1043,KB-4000,206,KB-4000,1440 Landmeier Road,Elk Grove Village,Illinois,60007,ADM,Silk Road Distro,KB-4000,Focus MC12,1043,admin,168,$576.00,"$96,768.00","$39,282.11",1.00,1.00
01-21-2026,10279,25842,78407,1014,KB-4000,206,KB-4000,12910 Magnolia Blvd,Sherman Oaks,California,91423,ADM,PURPLE HAZE SHERMAN OAKS-SO (CA),KB-4000,Focus MC12,1014,admin,2,-$669.60,"-$1,339.20",-$453.43,2.00,2.00
01-21-2026,10281,25846,78422,1194,KB-4000,206,KB-4000,"1525 S Baker Ave, Unit B",Ontario,California,91761,ADM,Supreme Glass Wholesale Inc,KB-4000,Focus MC12,1194,admin,56,$576.00,"$32,256.00","$12,028.17",1.00,1.00
01-21-2026,10282,25847,78424,323,KB-4000,206,KB-4000,203 G st,Davis,California,95616,BW,Illusions/Moe,KB-4000,Focus MC12,323,BenW,8,$648.00,"$5,184.00","$1,718.31",1.00,1.00
01-21-2026,10283,25848,78427,183,KB-4000,206,KB-4000,50 Sandwich Street,Plymouth,Massachusetts,2360,BG,The Vape Way,KB-4000,Focus MC12,183,BrandonG,3,$720.00,"$2,160.00",$674.03,1.00,1.00
01-21-2026,10269,25807,78288,1787,KB-4001,194,KB-4001,1650 E Richards St Unit B,Douglas,Wyoming,82633,BG,Douglas Vapor LLC | WY,KB-4001,Release + Relax MC (12 boxes),1787,BrandonG,1,$648.00,$648.00,$175.19,1.00,1.00
01-21-2026,10269,25807,78289,1787,Shipping,11,Shipping,1650 E Richards St Unit B,Douglas,Wyoming,82633,BG,Douglas Vapor LLC | WY,Shipping,Shipping,1787,BrandonG,1,$20.00,$20.00,$0.05,2.00,1.00
01-21-2026,10269,25807,78403,1787,Shipping,11,Shipping,1650 E Richards St Unit B,Douglas,Wyoming,82633,BG,Douglas Vapor LLC | WY,Shipping,Shipping Tracking: 1Z90V7160325066185,1787,BrandonG,1,$0.00,$0.00,$0.00,4.00,1.00
01-21-2026,10271,25822,78372,1018,Shipping,11,Shipping,"405 W. University Dr.
Suite 102",Tempe,Arizona,85281,ADM,WILD SIDE TEMPE-TP (AZ),Shipping,Shipping Tracking: 1Z90V7160338346876,1018,admin,2,$0.00,$0.00,$0.00,6.00,2.00
01-21-2026,10272,25823,78368,977,Shipping,11,Shipping,6527 S Cedar St. Suite A,Lansing,Michigan,48911,ADM,WILD SIDE LANSING-LS (MI),Shipping,Shipping Tracking: 1Z90V7160336494059,977,admin,2,$0.00,$0.00,$0.00,10.00,2.00
01-21-2026,10273,25824,78373,1001,Shipping,11,Shipping,16516 Beach Blvd,Huntington Beach,California,92647,ADM,PURPLE HAZE HUNTINGTON BEACH-HN (CA),Shipping,Shipping Tracking: 1Z90V7160327924495,1001,admin,2,$0.00,$0.00,$0.00,4.00,2.00
01-21-2026,10274,25825,78713,1417,Shipping,11,Shipping,9400 Fairview Ave STE 100,Boise,Idaho,83704,ADM,Viable Alternatives,Shipping,Shipping Tracking: WILL CALL,1417,admin,1,$0.00,$0.00,$0.00,2.00,1.00
01-21-2026,10275,25834,78421,1662,Shipping,11,Shipping,1919 hwy blvd,Spencer,Iowa,51301,JL,Smoke Stop (Spencer),Shipping,Shipping Tracking: 1Z90V7160339204599,1662,Jared,1,$0.00,$0.00,$0.00,3.00,1.00
01-21-2026,10276,25835,78390,1533,Shipping,11,Shipping,719 2nd Ave W,Spencer,Iowa,51301,JL,C's Liquor,Shipping,Shipping,1533,Jared,1,$20.00,$20.00,$0.05,2.00,1.00
01-21-2026,10276,25835,78399,1533,Shipping,11,Shipping,719 2nd Ave W,Spencer,Iowa,51301,JL,C's Liquor,Shipping,Shipping Tracking: 1Z90V7160323322973,1533,Jared,1,$0.00,$0.00,$0.00,3.00,1.00
01-21-2026,10277,25838,78394,1043,Shipping,11,Shipping,1440 Landmeier Road,Elk Grove Village,Illinois,60007,ADM,Silk Road Distro,Shipping,Shipping,1043,admin,3,$300.00,$900.00,$0.15,2.00,1.00
01-21-2026,10277,25838,79216,1043,Shipping,11,Shipping,1440 Landmeier Road,Elk Grove Village,Illinois,60007,ADM,Silk Road Distro,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77122773900,1043,admin,1,$0.00,$0.00,$0.00,3.00,1.00
01-21-2026,10281,25846,78610,1194,Shipping,11,Shipping,"1525 S Baker Ave, Unit B",Ontario,California,91761,ADM,Supreme Glass Wholesale Inc,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77122547960,1194,admin,1,$0.00,$0.00,$0.00,2.00,1.00
01-21-2026,10282,25847,78425,323,Shipping,11,Shipping,203 G st,Davis,California,95616,BW,Illusions/Moe,Shipping,Shipping,323,BenW,1,$0.00,$0.00,$0.05,2.00,1.00
01-21-2026,10282,25847,78608,323,Shipping,11,Shipping,203 G st,Davis,California,95616,BW,Illusions/Moe,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77122550710,323,BenW,1,$0.00,$0.00,$0.00,5.00,1.00
01-21-2026,10283,25848,78439,183,Shipping,11,Shipping,50 Sandwich Street,Plymouth,Massachusetts,2360,BG,The Vape Way,Shipping,Shipping Tracking: 1Z90V7160322231028,183,BrandonG,1,$0.00,$0.00,$0.00,2.00,1.00
01-21-2026,10282,25847,78433,323,Sample Cost,0,,203 G st,Davis,California,95616,BW,Illusions/Moe,,Samples,323,BenW,1,-$108.00,-$108.00,$0.00,4.00,1.00
01-22-2026,10288,25867,78541,3117,Acrylic-008,200,Acrylic-008,251 Andrews Rd,Mineola,New York,11501,DW,D2D Distribution,Acrylic-008,4-Tier Acrylic- Focus+Flow Topper-  Empty Black,3117,DerekW,3,$0.00,$0.00,$0.00,7.00,1.00
01-22-2026,10292,25884,78548,1463,CC Processing,74,CC Processing,1934 Sheridan Avenue,Cody,Wyoming,82414,BG,Capitol Botanicals | WY,CC Processing,Credit Card Processing Fee,1463,BrandonG,1,$10.14,$10.14,$0.00,5.00,1.00
01-22-2026,10294,25886,78552,1076,CC Processing,74,CC Processing,1233 e beamer st Suite E1,woodland,California,95776,BW,woodland distributors,CC Processing,Credit Card Processing Fee,1076,BenW,1,$278.15,$278.15,$0.00,3.00,1.00
01-22-2026,10301,25900,78618,3197,KB-2000,186,KB-2000,"ATTN: Manish
690 W State St",Pleasant Grove,Utah,84062,BG,Quik Mart | UT,KB-2000,FG-Focus and Flow 2oz,3197,BrandonG,3,$0.00,$0.00,$0.00,3.00,1.00
01-22-2026,10303,25902,78625,3198,KB-2000,186,KB-2000,"ATTN: Khan
249 N Main Street",Brigham City,Utah,84414,BG,Tesoro Corporation,KB-2000,FG-Focus and Flow 2oz,3198,BrandonG,3,$0.00,$0.00,$0.00,2.00,1.00
01-22-2026,10301,25900,78619,3197,KB-2001,191,KB-2001,"ATTN: Manish
690 W State St",Pleasant Grove,Utah,84062,BG,Quik Mart | UT,KB-2001,Release + Relax 60ml,3197,BrandonG,3,$0.00,$0.00,$0.00,4.00,1.00
01-22-2026,10303,25902,78626,3198,KB-2001,191,KB-2001,"ATTN: Khan
249 N Main Street",Brigham City,Utah,84414,BG,Tesoro Corporation,KB-2001,Release + Relax 60ml,3198,BrandonG,3,$0.00,$0.00,$0.00,3.00,1.00
01-22-2026,10301,25900,78620,3197,KB-2002,195,KB-2002,"ATTN: Manish
690 W State St",Pleasant Grove,Utah,84062,BG,Quik Mart | UT,KB-2002,Zoom 60ml bottle,3197,BrandonG,3,$0.00,$0.00,$0.00,5.00,1.00
01-22-2026,10303,25902,78627,3198,KB-2002,195,KB-2002,"ATTN: Khan
249 N Main Street",Brigham City,Utah,84414,BG,Tesoro Corporation,KB-2002,Zoom 60ml bottle,3198,BrandonG,3,$0.00,$0.00,$0.00,4.00,1.00
01-22-2026,10301,25900,78621,3197,KB-2003,203,KB-2003,"ATTN: Manish
690 W State St",Pleasant Grove,Utah,84062,BG,Quik Mart | UT,KB-2003,Mango-Tango 15ml 120mg,3197,BrandonG,3,$0.00,$0.00,$0.00,6.00,1.00
01-22-2026,10303,25902,78628,3198,KB-2003,203,KB-2003,"ATTN: Khan
249 N Main Street",Brigham City,Utah,84414,BG,Tesoro Corporation,KB-2003,Mango-Tango 15ml 120mg,3198,BrandonG,3,$0.00,$0.00,$0.00,5.00,1.00
01-22-2026,10292,25884,78544,1463,KB-3000,207,KB-3000,1934 Sheridan Avenue,Cody,Wyoming,82414,BG,Capitol Botanicals | WY,KB-3000,Focus+Flow 12PK,1463,BrandonG,3,$60.00,$180.00,$15.73,1.00,1.00
01-22-2026,10295,25888,78558,1659,KB-3000,207,KB-3000,2245 W. Eisenhower Blvd Unit B4,Loveland,Colorado,80537,ADM,WILD SIDE LOVELAND-LL,KB-3000,Focus+Flow 12PK,1659,admin,8,$55.80,$446.40,$41.96,4.00,2.00
01-22-2026,10292,25884,78546,1463,KB-3002,196,KB-3002,1934 Sheridan Avenue,Cody,Wyoming,82414,BG,Capitol Botanicals | WY,KB-3002,Zoom 12PK,1463,BrandonG,2,$42.00,$84.00,$32.46,3.00,1.00
01-22-2026,10295,25888,78559,1659,KB-3002,196,KB-3002,2245 W. Eisenhower Blvd Unit B4,Loveland,Colorado,80537,ADM,WILD SIDE LOVELAND-LL,KB-3002,Zoom 12PK,1659,admin,4,$42.00,$168.00,$64.92,6.00,2.00
01-22-2026,10292,25884,78545,1463,KB-3004,213,KB-3004,1934 Sheridan Avenue,Cody,Wyoming,82414,BG,Capitol Botanicals | WY,KB-3004,RAW 12 pk,1463,BrandonG,1,$54.00,$54.00,$0.00,2.00,1.00
01-22-2026,10222,25655,77778,1007,KB-4000,206,KB-4000,888 New Los Angeles Ave. Suite H,Moorpark,California,93021,ADM,WILD SIDE MOORPARK-MPARK (CA),KB-4000,Focus MC12,1007,admin,2,$669.60,"$1,339.20",$429.58,2.00,2.00
01-22-2026,10280,25843,78408,451,KB-4000,206,KB-4000,901 Valley Ave NW,Puyallup,Washington,98371,ADM,Inderbitzin Distributors,KB-4000,Focus MC12,451,admin,56,$576.00,"$32,256.00","$12,028.17",1.00,1.00
01-22-2026,10286,25855,78454,1276,KB-4000,206,KB-4000,141 E 26th St,Erie,Pennsylvania,16504,DW,Erie Distributors,KB-4000,Focus MC12,1276,DerekW,28,$626.40,"$17,539.20","$5,854.93",1.00,1.00
01-22-2026,10287,25856,78456,1432,KB-4000,206,KB-4000,2401 N Ponce De Leon Blvd,St. Augustine,Florida,32084,ED,noura smoke & vape shop,KB-4000,Focus MC12,1432,Zalak,1,$720.00,$720.00,$216.83,1.00,1.00
01-22-2026,10288,25867,78468,3117,KB-4000,206,KB-4000,251 Andrews Rd,Mineola,New York,11501,DW,D2D Distribution,KB-4000,Focus MC12,3117,DerekW,40,$612.00,"$24,480.00","$8,364.19",1.00,1.00
01-22-2026,10289,25869,78475,2106,KB-4000,206,KB-4000,2612 CELESTIAL LN,LINCOLN,California,95648,BW,NASEEB TRADING LLC,KB-4000,Focus MC12,2106,BenW,5,$626.40,"$3,132.00","$1,084.17",1.00,1.00
01-22-2026,10294,25886,78550,1076,KB-4000,206,KB-4000,1233 e beamer st Suite E1,woodland,California,95776,BW,woodland distributors,KB-4000,Focus MC12,1076,BenW,15,$612.00,"$9,180.00","$3,136.57",1.00,1.00
01-22-2026,10295,25888,78557,1659,KB-4000,206,KB-4000,2245 W. Eisenhower Blvd Unit B4,Loveland,Colorado,80537,ADM,WILD SIDE LOVELAND-LL,KB-4000,Focus MC12,1659,admin,6,$669.60,"$4,017.60","$1,301.00",2.00,2.00
01-22-2026,10296,25889,78560,87,KB-4000,206,KB-4000,5118 N Sawyer Ave,Boise,Idaho,83714,ADM,Vanguard Enterprises,KB-4000,Focus MC12,87,admin,54,$612.00,"$33,048.00","$12,876.03",2.00,2.00
01-22-2026,10298,25891,78567,2106,KB-4000,206,KB-4000,2612 CELESTIAL LN,LINCOLN,California,95648,BW,NASEEB TRADING LLC,KB-4000,Focus MC12,2106,BenW,2,$626.40,"$1,252.80",$433.67,1.00,1.00
01-22-2026,10299,25892,78579,1447,KB-4000,206,KB-4000,655 N Five Mile Road,Boise,Idaho,83713,ADM,Good Vibes Boise,KB-4000,Focus MC12,1447,admin,4,$576.00,"$2,304.00",$864.61,1.00,1.00
01-22-2026,10300,25899,78603,1775,KB-4000,206,KB-4000,"1265 S Capitol Blvd, #101",Boise,Idaho,83706,ADM,Lg Mart,KB-4000,Focus MC12,1775,admin,2,$684.00,"$1,368.00",$429.58,1.00,1.00
01-22-2026,10288,25867,78469,3117,KB-4001,194,KB-4001,251 Andrews Rd,Mineola,New York,11501,DW,D2D Distribution,KB-4001,Release + Relax MC (12 boxes),3117,DerekW,3,$540.00,"$1,620.00",$525.58,2.00,1.00
01-22-2026,10296,25889,78561,87,KB-4001,194,KB-4001,5118 N Sawyer Ave,Boise,Idaho,83714,ADM,Vanguard Enterprises,KB-4001,Release + Relax MC (12 boxes),87,admin,4,$612.00,"$2,448.00",$700.78,4.00,2.00
01-22-2026,10280,25843,78409,451,KB-4002,197,KB-4002,901 Valley Ave NW,Puyallup,Washington,98371,ADM,Inderbitzin Distributors,KB-4002,Zoom MC (12 boxes),451,admin,12,$423.36,"$5,080.32","$1,431.68",2.00,1.00
01-22-2026,10288,25867,78470,3117,KB-4002,197,KB-4002,251 Andrews Rd,Mineola,New York,11501,DW,D2D Distribution,KB-4002,Zoom MC (12 boxes),3117,DerekW,2,$432.00,$864.00,$238.61,3.00,1.00
01-22-2026,10299,25892,78580,1447,KB-4002,197,KB-4002,655 N Five Mile Road,Boise,Idaho,83713,ADM,Good Vibes Boise,KB-4002,Zoom MC (12 boxes),1447,admin,1,$468.00,$468.00,$119.31,2.00,1.00
01-22-2026,10280,25843,78410,451,KB-4003,205,KB-4003,901 Valley Ave NW,Puyallup,Washington,98371,ADM,Inderbitzin Distributors,KB-4003,Mango-Tango MC 12CT,451,admin,5,$604.80,"$3,024.00",$873.69,3.00,1.00
01-22-2026,10288,25867,78471,3117,KB-4003,205,KB-4003,251 Andrews Rd,Mineola,New York,11501,DW,D2D Distribution,KB-4003,Mango-Tango MC 12CT,3117,DerekW,0,$576.00,$0.00,$0.00,4.00,1.00
01-22-2026,10222,25655,78602,1007,Shipping,11,Shipping,888 New Los Angeles Ave. Suite H,Moorpark,California,93021,ADM,WILD SIDE MOORPARK-MPARK (CA),Shipping,Shipping Tracking: 1Z90V7160329742455,1007,admin,2,$0.00,$0.00,$0.00,4.00,2.00
01-22-2026,10280,25843,78607,451,Shipping,11,Shipping,901 Valley Ave NW,Puyallup,Washington,98371,ADM,Inderbitzin Distributors,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77122583380,451,admin,1,$0.00,$0.00,$0.00,4.00,1.00
01-22-2026,10286,25855,78455,1276,Shipping,11,Shipping,141 E 26th St,Erie,Pennsylvania,16504,DW,Erie Distributors,Shipping,Shipping,1276,DerekW,1,$350.00,$350.00,$0.05,2.00,1.00
01-22-2026,10286,25855,78817,1276,Shipping,11,Shipping,141 E 26th St,Erie,Pennsylvania,16504,DW,Erie Distributors,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77122635110,1276,DerekW,1,$0.00,$0.00,$0.00,3.00,1.00
01-22-2026,10287,25856,78457,1432,Shipping,11,Shipping,2401 N Ponce De Leon Blvd,St. Augustine,Florida,32084,ED,noura smoke & vape shop,Shipping,Shipping,1432,Zalak,1,$30.00,$30.00,$0.05,2.00,1.00
01-22-2026,10287,25856,78582,1432,Shipping,11,Shipping,2401 N Ponce De Leon Blvd,St. Augustine,Florida,32084,ED,noura smoke & vape shop,Shipping,Shipping Tracking: 1Z90V7160307564046,1432,Zalak,1,$0.00,$0.00,$0.00,3.00,1.00
01-22-2026,10288,25867,78472,3117,Shipping,11,Shipping,251 Andrews Rd,Mineola,New York,11501,DW,D2D Distribution,Shipping,Shipping,3117,DerekW,1,$550.00,$550.00,$0.05,5.00,1.00
01-22-2026,10288,25867,78816,3117,Shipping,11,Shipping,251 Andrews Rd,Mineola,New York,11501,DW,D2D Distribution,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77122633970,3117,DerekW,1,$0.00,$0.00,$0.00,8.00,1.00
01-22-2026,10289,25869,78476,2106,Shipping,11,Shipping,2612 CELESTIAL LN,LINCOLN,California,95648,BW,NASEEB TRADING LLC,Shipping,Shipping,2106,BenW,5,$20.00,$100.00,$0.25,2.00,1.00
01-22-2026,10289,25869,78583,2106,Shipping,11,Shipping,2612 CELESTIAL LN,LINCOLN,California,95648,BW,NASEEB TRADING LLC,Shipping,Shipping Tracking: 1Z90V7160306494650,2106,BenW,1,$0.00,$0.00,$0.00,3.00,1.00
01-22-2026,10292,25884,78547,1463,Shipping,11,Shipping,1934 Sheridan Avenue,Cody,Wyoming,82414,BG,Capitol Botanicals | WY,Shipping,Shipping,1463,BrandonG,1,$20.00,$20.00,$0.05,4.00,1.00
01-22-2026,10292,25884,78571,1463,Shipping,11,Shipping,1934 Sheridan Avenue,Cody,Wyoming,82414,BG,Capitol Botanicals | WY,Shipping,Shipping Tracking: 1Z90V7160300821584,1463,BrandonG,1,$0.00,$0.00,$0.00,6.00,1.00
01-22-2026,10294,25886,78551,1076,Shipping,11,Shipping,1233 e beamer st Suite E1,woodland,California,95776,BW,woodland distributors,Shipping,Shipping,1076,BenW,1,$91.80,$91.80,$0.05,2.00,1.00
01-22-2026,10294,25886,78818,1076,Shipping,11,Shipping,1233 e beamer st Suite E1,woodland,California,95776,BW,woodland distributors,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77122633310,1076,BenW,1,$0.00,$0.00,$0.00,4.00,1.00
01-22-2026,10295,25888,78576,1659,Shipping,11,Shipping,2245 W. Eisenhower Blvd Unit B4,Loveland,Colorado,80537,ADM,WILD SIDE LOVELAND-LL,Shipping,Shipping Tracking: 1Z90V7160332042384,1659,admin,2,$0.00,$0.00,$0.00,8.00,2.00
01-22-2026,10296,25889,79183,87,Shipping,11,Shipping,5118 N Sawyer Ave,Boise,Idaho,83714,ADM,Vanguard Enterprises,Shipping,Shipping Tracking: WILL CALL,87,admin,2,$0.00,$0.00,$0.00,6.00,2.00
01-22-2026,10298,25891,78577,2106,Shipping,11,Shipping,2612 CELESTIAL LN,LINCOLN,California,95648,BW,NASEEB TRADING LLC,Shipping,Shipping Tracking: 1Z90V7160313770427,2106,BenW,1,$0.00,$0.00,$0.00,2.00,1.00
01-22-2026,10299,25892,78598,1447,Shipping,11,Shipping,655 N Five Mile Road,Boise,Idaho,83713,ADM,Good Vibes Boise,Shipping,Shipping Tracking: WILL CALL,1447,admin,1,$0.00,$0.00,$0.00,3.00,1.00
01-22-2026,10300,25899,78605,1775,Shipping,11,Shipping,"1265 S Capitol Blvd, #101",Boise,Idaho,83706,ADM,Lg Mart,Shipping,Shipping Tracking: WILL CALL,1775,admin,1,$0.00,$0.00,$0.00,2.00,1.00
